industry,industry_uuid,category,uuid,name,description,price,cost,taxable,unit_of_measure,task_code,online_booking_enabled,material_1,material_2,material_3,material_4,material_5,material_6,material_7,labor_rate_1,labor_rate_2
Automotive,ind_0441f386967a4419838e974ef275e010,Lighting,olit_1f449fb0da83444cad62dc7613c334b5,2.0-Install 4-seater Underglow Bluetooth Light Kit,"Enhance your vehicle’s style and visibility with a professional underglow light kit installation. Our experts ensure safe, secure wiring and a sleek look. Stand out at night while adding a unique custom touch to your car. Drive safer and turn heads!

Includes:
-4pc Expandable Million Color LED Underglow Bluetooth Light Kit
-Professional installation",$599.00,$246.45,true,Each,"",false,"name: 4-Seater Million Color Underglow LED Light Kit, 4pc. expandable, Bluetooth | quantity: 1.0 | part_number: LEDGlow 4pc bluetooth million color LED 4-seater   Amazon",name: CC Payment Processing | quantity: 599.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 2.0
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_417debdfa14444c0aa10ddbcc5102729,1.0-Install DC-DC Converter,"A DC-DC Converter safely lowers voltage levels to protect sensitive electronics in your vehicle. Professional installation ensures optimal performance and prevents damage, helping extend the life of your vehicle’s electrical components and accessories.

Includes:
-DC-DC Converter
-Professional installation ",$199.00,$77.95,true,Each,"",false,"name: DC-DC Converter, 36/48v to 12v, 20a | quantity: 1.0 | part_number: Pro Chaser DC-DC Converter  Amazon",name: CC Payment Processing | quantity: 199.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_1314cea9ab5a416b85e75d89ba774c17,2.0-Battery Monitor Installation,"Ensure your vehicle’s battery health with a professional Battery Monitor Installation. This service helps you track battery performance, prevents unexpected breakdowns, and extends battery life, giving you peace of mind every time you drive.

Includes:
-Battery monitor
-Professional installation",$299.00,$106.65,true,Each,"",false,"name: Battery Meter, Digital | quantity: 1.0 | part_number: SUPNova Battery Monitor Amazon",name: CC Payment Processing | quantity: 299.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 2.0
Automotive,ind_0441f386967a4419838e974ef275e010,Controls,olit_93970af9db18475abc97b93b3232e62c,"1.0-Solenoid Replacement, EZGO 36V","Ensure reliable performance from your EZGO 36V golf cart with a solenoid replacement. A new solenoid improves starting, smooths power delivery, and prevents unexpected breakdowns—keeping your cart running safely and efficiently on every ride.

Includes:
-36V Solenoid
-Professional replacement",$199.00,$77.95,true,Each,"",false,"name: Solenoid w/ resistor & diode, EZGO 36v | quantity: 1.0 | part_number: DZ2023-002 10l0l",name: CC Payment Processing | quantity: 199.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Bushings,olit_0bce53f7825b4a72961c2946986541c7,"2.0-Rear Leaf Spring/Shackle Bushing Replacement, Club Car Precedent","Keep your ride smooth and steady with our Rear Leaf Spring/Shackle Bushing Replacement—because who wants a bumpy, noisy ride when you could be gliding?

Why You’ll Love It:

-Smoother Rides—no more squeaks and bumps
-Improved Stability—perfect for off-road adventures
-Say Goodbye to Shaky Rides—and hello to comfort!

Includes:
-Rear leaf spring bushings
-Professional installation ",$279.00,$111.15,true,Each,"",false,"name: Rear Spring Bushing Kit, CCPrec..'04 | quantity: 1.0 | part_number: SUS-00039-T 10l0l X002W4YXHT ",name: CC Payment Processing | quantity: 279.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 2.0
Automotive,ind_0441f386967a4419838e974ef275e010,Lighting,olit_ac217a2abc1f4387ac274da79231999f,3.0-Complete Street Legal Kit installation ,"Get your vehicle road-ready with our Complete Street Legal Kit installation. This service ensures your golf cart has all the hardware to meet the legal requirements for street use.

Includes:
- Turn signal indicator
- Brake switch pad
- Horn
- Hazard switch
- Professional installation ",$549.00,$214.95,true,Each,"",false,name: Turn Signal Kit | quantity: 1.0 | part_number: ACC-00560 10l0l,name: CC Payment Processing | quantity: 549.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 3.0
Automotive,ind_0441f386967a4419838e974ef275e010,Batteries & Cables,olit_6716366049ce47e6b200e4fad76652a0,0.5-Battery terminal clean & protect,"Ensure reliable starts and extend your battery life with our Battery Terminal Clean & Protect service. We remove corrosion, thoroughly clean terminals, and apply a protective coating to prevent future build-up, ensuring optimal battery performance and safety.


Includes:
-Clean battery terminals
-Apply protectant to all battery terminals
-Top off distilled water in batteries",$79.00,$23.16,true,"","",false,name: CC Payment Processing | quantity: 79.0 | part_number: ,"","","","","","",name: Level 2 Technician Rate | number_of_hours: 0.5
Automotive,ind_0441f386967a4419838e974ef275e010,Batteries & Cables,olit_7d5a14b7ac514dcab59aa2f396bfcc71,0.25-Individual battery replacement,"*Includes professional service and all materials necessary
",$30.00,$11.20,true,Each,"",false,name: CC Payment Processing | quantity: 30.0 | part_number: ,"","","","","","",name: Level 2 Technician Rate | number_of_hours: 0.25
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_d9df82105d3c403dbd4121d6485979bd,1.0-Heim Joint Replacement (Both sides),"Ensure smooth and safe steering with our Heim Joint Replacement service. Replacing worn Heim joints improves handling, reduces noise, and extends suspension life—keeping your vehicle performing reliably and comfortably on every drive.

Includes:
-Heim joints (2)
-Professional replacement",$249.00,$99.94,true,Each,"",false,"name: Replacement Heim Joint, Standard Size | quantity: 2.0 | part_number: R16-8-3 Performance Plus Carts",name: CC Payment Processing | quantity: 1.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Controllers & Motors,olit_fb2c67575d2b406e994de521d5011519,"2.0-Motor replacement, EZGO PDS","Replace your EZGO PDS golf cart’s motor with a reliable new unit to restore full power and performance. This service ensures smooth operation, improved efficiency, and increased lifespan for your cart—keeping you running strong on every ride.

Includes:
-NEW Stock Replacement Motor
-Professional installation",$999.00,$594.96,true,Each,"",false,"name: Motor, EZGO PDS, Direct Replacement | quantity: 1.0 | part_number: American Battery Supply",name: CC Payment Processing | quantity: 999.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 2.0
Automotive,ind_0441f386967a4419838e974ef275e010,Drivetrain,olit_0d60082de35b44418adf274019536c46,1.0-Differential fluid replacement,"Keep your vehicle running smoothly with our Differential Fluid Replacement service. Fresh fluid reduces wear, prevents costly damage, and ensures quiet, reliable performance for your drivetrain. Protect your investment and enjoy a smoother ride!

Includes:
-Differential fluid
-Professional service",$149.00,$54.60,true,"","",false,"name: 80W90 gear oil, 1qt. | quantity: 1.0 | part_number: Lucas Oil 10046   Amazon",name: CC Payment Processing | quantity: 149.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_1f068edc47e64676b914c87739f37794,0.75-Heim Joint Replacement (1 Side),"Ensure smooth and safe steering with our Heim Joint Replacement service. Replacing worn Heim joints improves handling, reduces noise, and extends suspension life—keeping your vehicle performing reliably and comfortably on every drive.

Includes:
-Heim joint (1)
-Professional replacement",$159.00,$66.31,true,Each,"",false,"name: Replacement Heim Joint, Standard Size | quantity: 1.0 | part_number: R16-8-3 Performance Plus Carts",name: CC Payment Processing | quantity: 159.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 0.75
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_9b5cb50b63834980a5334a3a55b1ab58,"0.5-Install battery hold down, EZGO TXT","Secure your EZGO TXT’s battery with a professional battery hold-down installation. This service prevents battery movement, reduces wear, and ensures safe, reliable performance—protecting both your golf cart and its electrical system for longer-lasting use.

Includes:
-Battery Hold Down
-Professional installation",$109.00,$39.35,true,"","",false,"name: Battery Hold Down Plate, EZGO TXT | quantity: 1.0 | part_number: 00046-D 10l0l",name: CC Payment Processing | quantity: 109.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 0.5
Automotive,ind_0441f386967a4419838e974ef275e010,PM Services,olit_80abb96f0fde4bd686377daaf3d50f68,1.0 - Deluxe Electric Golf Cart PM Service,"Keep your electric golf cart in peak condition with our Deluxe Tuneup! 
This all-inclusive service ensures your cart runs smoothly, safely, and reliably for years to come. 
Our expert technicians provide meticulous care, using professional-grade tools and materials to optimize performance and extend cart life.  


What's Included:  

-Inspect wires, cables and terminals
-Fill batteries with distilled water
-inspect lights and horn (if applicable)
-inflate tires and inspect for tread depth and uneven wear 
-Inspect steering and suspension system
-Inspect alignment of wheels and steering wheel
-Inspect brakes for proper operation

Plus:
-Clean and apply protectant to battery terminals
-Load test batteries 
-Grease any zerk fittings

- All-Inclusive: Includes all necessary parts and fluids for a complete service.  ",$179.00,$47.16,true,Each,"",false,name: CC Payment Processing | quantity: 179.0 | part_number: ,"","","","","","",name: R&R Base Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_1fe1c180765b41d3814d9616ef0efdc2,3.0-Bluetooth mini amp w/ speakers (2) installation,"Upgrade your drive with a Bluetooth mini amp and two speakers, professionally installed for crisp, wireless sound. Enjoy hands-free connectivity, better audio quality, and a clutter-free setup—enhancing every ride with modern convenience and style.

Includes:
-Bluetooth mini amp
-2x 5.25"" speakers
-Professional installation",$599.00,$230.94,true,"","",false,"name: Pyle Hydra Bluetooth Mini-amp, 4ch. | quantity: 1.0 | part_number: PLMRMB4CB",name: Pyle Hydra 5.25” Speakers (2) | quantity: 1.0 | part_number: PLMRS53BL Amazon,name: CC Payment Processing | quantity: 599.0 | part_number: ,"","","","",name: Level 2 Technician Rate | number_of_hours: 3.0
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_7f5b13a650c74ac5915acadfe4df6495,1.5-Perform wheel alignment ,"Our Front End Alignment service ensures your golf cart's wheels are perfectly aligned, giving you straighter rides, smoother handling, and longer-lasting tires.

Includes:
-Professional camber & toe alignment
-All materials necessary",$169.00,$66.76,true,Each,"",false,name: CC Payment Processing | quantity: 169.0 | part_number: ,"","","","","","",name: Level 2 Technician Rate | number_of_hours: 1.5
Automotive,ind_0441f386967a4419838e974ef275e010,General,olit_0898da376cfd44c7926170d2caf20ce1,Standard Trip Charge,"",$50.00,$25.34,true,Each,"",false,name: Travel Cost | quantity: 1.0 | part_number: ,name: CC Payment Processing | quantity: 49.0 | part_number: ,"","","","",""
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_41b9b28e1a634c6cbf6b25a554ddc060,1.0-Seat belt kit installation,"Ensure your safety with our professional seat belt kit installation. Properly installed seat belts are crucial in protecting you and your loved ones while driving. Trust our experts for reliable, secure fitment and enhanced peace of mind on every trip.

Includes:
- (4) seat belt kit
-Professional installation",$299.00,$125.95,true,Each,"",false,name: Seat belt kit (4)-EZGO TXT & Club Car 4-passenger | quantity: 1.0 | part_number: ACC-Y08    10l0l,name: CC Payment Processing | quantity: 299.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_33cc5187c4f54cabb07d8047979e7d70,"1.5-Replace Tie Rod Assembly, EZGO TXT","Ensure safe and precise steering with professional replacement of the tie rod assembly on your EZGO TXT. This service restores proper alignment, reduces tire wear, and enhances overall handling, keeping your golf cart running smoothly and safely.

Includes:
-Tie Rod Assembly
-Professional Replacement
-Toe Adjustment",$299.00,$120.95,true,Each,"",false,"name: Tie Rod Assembly, EZGO TXT | quantity: 1.0 | part_number: 00031 10l0l",name: CC Payment Processing | quantity: 299.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.5
Automotive,ind_0441f386967a4419838e974ef275e010,Lighting,olit_5ed7eb1707654699a95220a74ad57f96,6.0-Install Deluxe 4-seater Bluetooth Underglow Light Kit,"Enhance your vehicle's style and visibility with a Deluxe Underglow Light Kit installation. Our expert team installs premium LED lights for a custom look, improved nighttime safety, and added curb appeal. Stand out and drive confidently, day or night!

Includes:
-12pc Bluetooth Million Color LED Underglow Light Kit
-Professional installation",$1199.00,$542.90,true,Each,"",false,"name: Deluxe 4-Seater Million Color Underglow LED Light Kit, 12pc. expandable, Bluetooth | quantity: 1.0 | part_number: LEDGlow 12pc Million Color LED 4 seater bluetooth  Amazon",name: CC Payment Processing | quantity: 1199.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 6.0
Automotive,ind_0441f386967a4419838e974ef275e010,Body,olit_02be33f9da5141e2920bbf4d6aa6b777,1.0-Roof replacement ,"*Includes professional service and all materials necessary
",$125.00,$45.00,true,Each,"",false,name: CC Payment Processing | quantity: 125.0 | part_number: ,"","","","","","",name: R&R Base Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_3363ef71bbf547439f966d4bc7fc8a83,0.5-Governor adjustment (gas cart),"Unleash the Power: Boost Your Gas Golf Cart’s Speed and Take Off!

*Includes professional service and all materials necessary
",$149.00,$45.96,true,Each,"",false,name: CC Payment Processing | quantity: 149.0 | part_number: ,"","","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Controllers & Motors,olit_e7c12f63338943548eb50f8f626857ac,"2.0-Controller replacement, EZGO TXT 48V","Ensure optimal performance and reliability of your EZGO TXT 48V golf cart with our professional controller replacement service. A remanufactured controller restores smooth acceleration, improves efficiency, and helps prevent breakdowns for a safer, more enjoyable ride.


Includes:
-1206HB-5201 Remanufactured Controller
-Professional replacement",$799.00,$393.96,true,Each,"",false,"name: Speed Controller, EZGO, 48v (Reman) | quantity: 1.0 | part_number: RP77-1206HB5201 FSIP",name: CC Payment Processing | quantity: 799.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 2.0
Automotive,ind_0441f386967a4419838e974ef275e010,Electrical,olit_8795fead698c475c82c8a74cf95aba52,"1.0-Replace charger receptacle, EZ-GO TXT","Replace the charger receptacle on your EZ-GO TXT to ensure safe, efficient battery charging. A new receptacle prevents poor connections, extends battery life, and keeps your golf cart running reliably. Essential for optimal charging performance.

Includes:
-Charger Receptacle
-Professional installation",$219.00,$87.45,true,Each,"",false,"name: Charger Receptacle, EZ-GO RXV & TXT48 2008-Up | quantity: 1.0 | part_number: 00387 10l0l",name: CC Payment Processing | quantity: 219.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Lift Kits,olit_5d99da1d711f4cc4bd61b000586349f4,"5.0-Complete 4” lift kit installation, CC Precedent","Enhance your Club Car Precedent with our complete 4” lift kit installation. Enjoy improved ground clearance, a smoother ride over rough terrain, and a stylish look. Professional installation ensures safety, performance, and long-lasting durability for your golf cart.

Includes:
-4” A-arm lift kit
-Wheel/tire kit install
-Alignment 
-Professional installation ",$1049.00,$499.96,true,Each,"",false,"name: SGC Lift Kit – 4” HD 2 A-Arm, CCPrec.. CCTempo '04+ | quantity: 1.0 | part_number: LKPR04   Steeleng",name: CC Payment Processing | quantity: 1049.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 5.0
Automotive,ind_0441f386967a4419838e974ef275e010,Accessories,olit_8b146a8e54144210ae9d74d471c227a3,"3.0-Battery tray replacement, EZ-GO ","Upgrade your EZ-GO golf cart with a durable aluminum battery tray replacement. Replacing rusty trays prevents battery damage and ensures reliable performance. Enjoy long-lasting protection against corrosion and improved battery life.

Includes:
-Aluminum battery tray
-Professional replacement",$599.00,$253.94,true,"","",false,"name: Replacement Battery Tray, Aluminum, EZGO TXT/Medalist/Valor | quantity: 1.0 | part_number: Y206-C 10l0l",name: CC Payment Processing | quantity: 599.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 3.0
Automotive,ind_0441f386967a4419838e974ef275e010,PM Services,olit_ea31de20966b40089a631bcfde0c9805,1.0 - Deluxe Gas Golf Cart PM Service,"Keep your gas golf cart in peak condition with our Deluxe Tuneup! 
This all-inclusive service ensures your cart runs smoothly, safely, and reliably for years to come. 
Our expert technicians provide thorough care, addressing every detail to maximize performance and extend cart life.  


What's Included:  

-Properly inflate tires
-Inspect steering and suspension system
-Inspect battery, wires, and cables
-inspect lights and horn
-Inspect tires for tread depth and uneven wear 
-Check brake operation
-Check alignment

Plus:
-Clean and apply protectant to 12v battery terminals
-Load test 12v battery
-Grease any zerk fittings
-Change Oil
-Replace spark plug
-Clean or Replace air filter

- All-Inclusive: Includes all necessary parts and fluids for a complete service.  
",$199.00,$67.95,true,Each,"",false,"name: Tune Up Kit For EZGO TXT 1996-2005 4 Cycle, Medalist 1994-1995 | quantity: 1.0 | part_number: F72 10l0l",name: CC Payment Processing | quantity: 199.0 | part_number: ,"","","","","",name: R&R Base Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,General,olit_d1fd4ce70dfd4b8fb44e7d69cf9c3634,Pickup/Dropoff Service ,$3 per loaded mile (minimum $150),$3.00,$1.72,true,"","",false,name: CC Payment Processing | quantity: 3.0 | part_number: ,"","","","","","",name: R&R Base Technician Rate | number_of_hours: 0.04
Automotive,ind_0441f386967a4419838e974ef275e010,General,olit_b4919127b0224d07b9c4d75c939d7bd3,1.0 - Shop Labor Hours,"",$125.00,$45.00,true,"","",false,name: CC Payment Processing | quantity: 125.0 | part_number: ,"","","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,General,olit_9ca0fdaca1b24d19b00194779b06c106,1.0 - Golf Cart Diagnostic & Inspection [Mobile Service Call],"Symptoms/Issues:




**Upon completion of this service, you can expect deliverables in the form of a full job report outlining any causes, work performed, additional work required and any recommendations based off of our free 7-point inspection. **

DIAGNOSTIC SERVICE – GUARANTEED RESULTS

Our diagnostic service is guaranteed. You will receive a clear diagnosis for the concern you reported.

The diagnostic fee includes up to one (1) hour of professional troubleshooting focused solely on your stated issue.

If the root cause cannot be fully identified and verified within the first hour, any additional time required to continue diagnosing the same issue will be billed as Advanced Diagnostic Labor at $145.00 per hour. No additional diagnostic time will be performed without your approval.

Once an issue is fully diagnosed, there is no additional diagnostic charge for that same concern if the recommended repair is performed within five (5) days using Original Equipment (OE) Parts if available.

If other unrelated or additional issues are discovered that were not part of the original concern, a separate diagnostic fee may apply for those items.

Our goal is simple: identify the true root cause, avoid guesswork, and fix the problem correctly the first time.

By authorizing service, you acknowledge and agree to these diagnostic terms.",$174.00,$70.34,true,"","",false,name: Travel Cost | quantity: 1.0 | part_number: ,name: CC Payment Processing | quantity: 174.0 | part_number: ,"","","","","",name: L1 Diagnostics Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Batteries & Cables,olit_fc5f36d386bc40d593a727f55d63d83b,"1.5-Complete Battery Replacement, 6V","Crown batteries are well-regarded for their durability, performance, and sustainability, often ranking at the top alongside competitors like Trojan. They're particularly noted in the golf cart, industrial, and solar energy markets for their low maintenance and high-quality construction. 

This product is accompanied by an 18-month free replacement warranty. Additionally, there is a core charge of $20 per battery.

Includes:
-Six 6 volt batteries
-Professional installation",$1199.00,$687.32,true,Each,"",false,"name: Battery, 6-Volt | quantity: 6.0 | part_number: American Battery Supply",name: CC Payment Processing | quantity: 1199.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.5
Automotive,ind_0441f386967a4419838e974ef275e010,Batteries & Cables,olit_17380ac3d7e94e5ca147be1938b13569,"1.5-Complete Battery Replacement, 12V","Crown batteries are well-regarded for their durability, performance, and sustainability, often ranking at the top alongside competitors like Trojan. They're particularly noted in the golf cart, industrial, and solar energy markets for their low maintenance and high-quality construction. 

This product is accompanied by an 18-month free replacement warranty. Additionally, there is a core charge of $30 per battery.

Includes:
-Four 12 volt batteries
-Professional installation",$1399.00,$802.52,true,Each,"",false,"name: Battery, 12 Volt | quantity: 4.0 | part_number: American Battery Supply",name: CC Payment Processing | quantity: 1399.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.5
Automotive,ind_0441f386967a4419838e974ef275e010,Batteries & Cables,olit_4dd7e3a42e6247cbbe435099c847da8b,0.75-Complete Cable/Terminal Replacement ,"Durable, High-Quality Cables and Corrosion-Resistant Lugs for long-lasting performance!

Includes:
-Full set of battery cables and terminals
-Battery Terminal Clean & Protect Service
-Professional installation",$159.00,$55.86,true,Each,"",false,"name: Battery Cables, 4ga. 6-8V EG TXT 48V | quantity: 1.0 | part_number: PF-ET48",name: CC Payment Processing | quantity: 159.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 0.75
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_d472fdee6ee349c2b08640a13d83a2f8,"1.0-Rear HD coilover strut replacement, Yamaha G29 Drive, set of 2","Upgrade your Yamaha G29 Drive with a set of 2 heavy-duty rear coilover struts. This service enhances ride comfort, stability, and handling, ensuring safer, smoother performance and extending the life of your golf cart’s suspension system.

Includes:
-Set of 2 rear HD coilover struts
-Professional installation ",$349.00,$173.95,true,"","",false,"name: Rear HD coilover strut set, Yamaha G29 Drive | quantity: 1.0 | part_number: Y17 10l0l",name: CC Payment Processing | quantity: 349.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.0
Automotive,ind_0441f386967a4419838e974ef275e010,Steering and Suspension ,olit_281d3f9e9cec4044a3b81be108f9ea9c,"1.5-Steering gear replacement, CC Precedent","Ensure safe and responsive handling with professional steering gear replacement for your Club Car Precedent. This service restores precise steering control, enhances driving comfort, and prevents uneven tire wear, keeping your vehicle reliable and secure.


Includes:
-Steering gear
-Professional installation 
-Toe adjustment ",$299.00,$135.95,true,"","",false,"name: Steering Gear, CC Precedent | quantity: 1.0 | part_number: 00095 10l0l",name: CC Payment Processing | quantity: 299.0 | part_number: ,"","","","","",name: Level 2 Technician Rate | number_of_hours: 1.5
